X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6221.87595,8100.325816,0,-33.0682465762414,unwrapped_0_mask.png
6235.524026,8003.09752,0,-33.0682465762414,unwrapped_1_mask.png
6253.4806036,7977.86494,0,-33.0682465762414,unwrapped_2_mask.png
6246.012192,7999.15462,0,-33.0682465762414,unwrapped_3_mask.png
6242.4867298,8035.20502,0,-33.0682465762414,unwrapped_4_mask.png
6241.9168202,7991.25424,0,-33.0682465762414,unwrapped_5_mask.png
6240.4386864,8023.113376,0,-33.0682465762414,unwrapped_6_mask.png
6245.233908,7999.65394,0,-33.0682465762414,unwrapped_7_mask.png
6247.0609644,7978.556104,0,-33.0682465762414,unwrapped_8_mask.png
6244.3992118,7992.58372,0,-33.0682465762414,unwrapped_9_mask.png
6243.580698,8005.94404,0,-33.0682465762414,unwrapped_10_mask.png
6244.1613404,8017.72288,0,-33.0682465762414,unwrapped_11_mask.png
6247.950622,8016.62596,0,-33.0682465762414,unwrapped_12_mask.png
6257.420121,7984.159144,0,-33.0682465762414,unwrapped_13_mask.png
6263.4125516,7970.319376,0,-33.0682465762414,unwrapped_14_mask.png
6258.733706,8019.40894,0,-33.0682465762414,unwrapped_15_mask.png
6261.17599,8017.802188,0,-33.0682465762414,unwrapped_16_mask.png
6270.36023,8010.65068,0,-33.0682465762414,unwrapped_17_mask.png
6282.171328,7971.13474,0,-33.0682465762414,unwrapped_18_mask.png
6284.147302,7960.81552,0,-33.0682465762414,unwrapped_19_mask.png
6287.2710356,7977.9877,0,-33.0682465762414,unwrapped_20_mask.png
6283.6057142,8031.2416,0,-33.0682465762414,unwrapped_21_mask.png
6294.06287,7977.45796,0,-33.0682465762414,unwrapped_22_mask.png
6301.898724,7954.26028,0,-33.0682465762414,unwrapped_23_mask.png
6297.417624,7996.13692,0,-33.0682465762414,unwrapped_24_mask.png
6307.3148724,7964.30968,0,-33.0682465762414,unwrapped_25_mask.png
6305.156758,8003.571028,0,-33.0682465762414,unwrapped_26_mask.png
6313.374136,7977.44572,0,-33.0682465762414,unwrapped_27_mask.png
6320.7685022,7948.653784,0,-33.0682465762414,unwrapped_28_mask.png
6322.080431,7953.959824,0,-33.0682465762414,unwrapped_29_mask.png
6332.1797358,7947.25882,0,-33.0682465762414,unwrapped_30_mask.png
6336.7163198,7915.686856,0,-33.0682465762414,unwrapped_31_mask.png
6331.6525936,8001.05362,0,-33.0682465762414,unwrapped_32_mask.png
6339.7896524,7961.647264,0,-33.0682465762414,unwrapped_33_mask.png
6346.2827546,7955.76328,0,-33.0682465762414,unwrapped_34_mask.png
6350.3781628,7963.83448,0,-33.0682465762414,unwrapped_35_mask.png
6354.7836808,7966.93624,0,-33.0682465762414,unwrapped_36_mask.png
6366.6248426,7912.8394,0,-33.0682465762414,unwrapped_37_mask.png
6374.1079416,7929.68002,0,-33.0682465762414,unwrapped_38_mask.png
6376.4569844,7937.844028,0,-33.0682465762414,unwrapped_39_mask.png
6377.8483198,7930.9645,0,-33.0682465762414,unwrapped_40_mask.png
6390.68642144,7857.69244,0,-33.0682465762414,unwrapped_41_mask.png
6385.3151506,7941.93928,0,-33.0682465762414,unwrapped_42_mask.png
6392.6253392,7905.59512,0,-33.0682465762414,unwrapped_43_mask.png
6384.2158433,7961.765704,0,-33.0682465762414,unwrapped_44_mask.png
6407.31051542,7895.747536,0,-33.0682465762414,unwrapped_45_mask.png
6405.5786172,7908.274096,0,-33.0682465762414,unwrapped_46_mask.png
6413.9425676,7906.732,0,-33.0682465762414,unwrapped_47_mask.png
6413.79174836,7904.3578,0,-33.0682465762414,unwrapped_48_mask.png
6416.69944224,7904.02336,0,-33.0682465762414,unwrapped_49_mask.png
6432.2099388,7849.54078,0,-33.0682465762414,unwrapped_50_mask.png
6432.4209574,7863.59536,0,-33.0682465762414,unwrapped_51_mask.png
6424.4815506,7917.246376,0,-33.0682465762414,unwrapped_52_mask.png
6432.5648362,7906.4782,0,-33.0682465762414,unwrapped_53_mask.png
6443.0898598,7890.43912,0,-33.0682465762414,unwrapped_54_mask.png
6450.6497888,7853.749,0,-33.0682465762414,unwrapped_55_mask.png
6447.484775,7899.5302,0,-33.0682465762414,unwrapped_56_mask.png
6452.2826824,7889.82676,0,-33.0682465762414,unwrapped_57_mask.png
6465.3392142,7841.166064,0,-33.0682465762414,unwrapped_58_mask.png
6461.266699,7900.6156,0,-33.0682465762414,unwrapped_59_mask.png
6473.8092472,7856.97748,0,-33.0682465762414,unwrapped_60_mask.png
6476.0260462,7860.05674,0,-33.0682465762414,unwrapped_61_mask.png
6488.768134,7801.64224,0,-33.0682465762414,unwrapped_62_mask.png
6476.713962,7896.393412,0,-33.0682465762414,unwrapped_63_mask.png
6491.370058,7852.654708,0,-33.0682465762414,unwrapped_64_mask.png
6497.032806,7818.292816,0,-33.0682465762414,unwrapped_65_mask.png
6499.214401,7864.5688,0,-33.0682465762414,unwrapped_66_mask.png
6498.223008,7859.818348,0,-33.0682465762414,unwrapped_67_mask.png
6503.3838858,7849.01122,0,-33.0682465762414,unwrapped_68_mask.png
6516.892009,7795.924936,0,-33.0682465762414,unwrapped_69_mask.png
6509.3749722,7882.08316,0,-33.0682465762414,unwrapped_70_mask.png
6519.9415776,7842.7726,0,-33.0682465762414,unwrapped_71_mask.png
6525.792355,7800.27388,0,-33.0682465762414,unwrapped_72_mask.png
6530.0247676,7842.02416,0,-33.0682465762414,unwrapped_73_mask.png
6526.44944,7888.452136,0,-33.0682465762414,unwrapped_74_mask.png
6543.7311772,7795.807,0,-33.0682465762414,unwrapped_75_mask.png
6545.956876,7802.94616,0,-33.0682465762414,unwrapped_76_mask.png
6546.0239118,7862.05204,0,-33.0682465762414,unwrapped_77_mask.png
6555.13459,7814.62708,0,-33.0682465762414,unwrapped_78_mask.png
6560.271878,7800.21754,0,-33.0682465762414,unwrapped_79_mask.png
6561.7686096,7851.98392,0,-33.0682465762414,unwrapped_80_mask.png
6569.469144,7809.3583,0,-33.0682465762414,unwrapped_81_mask.png
6568.3300684,7817.46172,0,-33.0682465762414,unwrapped_82_mask.png
6564.681114,7857.601144,0,-33.0682465762414,unwrapped_83_mask.png
