622.187595,810.0325816,processed_routes/route6/0.jpg
623.5524026,800.309752,processed_routes/route6/1.jpg
625.34806036,797.786494,processed_routes/route6/2.jpg
624.6012192,799.9154619999999,processed_routes/route6/3.jpg
624.24867298,803.5205020000001,processed_routes/route6/4.jpg
624.19168202,799.1254240000001,processed_routes/route6/5.jpg
624.04386864,802.3113376,processed_routes/route6/6.jpg
624.5233908,799.9653940000001,processed_routes/route6/7.jpg
624.70609644,797.8556103999999,processed_routes/route6/8.jpg
624.43992118,799.258372,processed_routes/route6/9.jpg
624.3580698,800.5944039999999,processed_routes/route6/10.jpg
624.41613404,801.772288,processed_routes/route6/11.jpg
624.7950622,801.662596,processed_routes/route6/12.jpg
625.7420121,798.4159144,processed_routes/route6/13.jpg
626.34125516,797.0319376,processed_routes/route6/14.jpg
625.8733706,801.9408940000001,processed_routes/route6/15.jpg
626.117599,801.7802188000001,processed_routes/route6/16.jpg
627.036023,801.065068,processed_routes/route6/17.jpg
628.2171328,797.113474,processed_routes/route6/18.jpg
628.4147302,796.0815520000001,processed_routes/route6/19.jpg
628.72710356,797.79877,processed_routes/route6/20.jpg
628.36057142,803.1241600000001,processed_routes/route6/21.jpg
629.406287,797.745796,processed_routes/route6/22.jpg
630.1898724,795.4260280000001,processed_routes/route6/23.jpg
629.7417624,799.613692,processed_routes/route6/24.jpg
630.73148724,796.430968,processed_routes/route6/25.jpg
630.5156758,800.3571028,processed_routes/route6/26.jpg
631.3374136,797.7445720000001,processed_routes/route6/27.jpg
632.07685022,794.8653784,processed_routes/route6/28.jpg
632.2080431,795.3959824,processed_routes/route6/29.jpg
633.21797358,794.725882,processed_routes/route6/30.jpg
633.67163198,791.5686856,processed_routes/route6/31.jpg
633.16525936,800.105362,processed_routes/route6/32.jpg
633.97896524,796.1647264000001,processed_routes/route6/33.jpg
634.62827546,795.576328,processed_routes/route6/34.jpg
635.03781628,796.383448,processed_routes/route6/35.jpg
635.47836808,796.693624,processed_routes/route6/36.jpg
636.66248426,791.28394,processed_routes/route6/37.jpg
637.41079416,792.9680020000001,processed_routes/route6/38.jpg
637.64569844,793.7844028,processed_routes/route6/39.jpg
637.78483198,793.09645,processed_routes/route6/40.jpg
639.068642144,785.769244,processed_routes/route6/41.jpg
638.53151506,794.193928,processed_routes/route6/42.jpg
639.26253392,790.559512,processed_routes/route6/43.jpg
638.42158433,796.1765704,processed_routes/route6/44.jpg
640.731051542,789.5747536,processed_routes/route6/45.jpg
640.55786172,790.8274096,processed_routes/route6/46.jpg
641.39425676,790.6732,processed_routes/route6/47.jpg
641.379174836,790.43578,processed_routes/route6/48.jpg
641.669944224,790.402336,processed_routes/route6/49.jpg
643.22099388,784.954078,processed_routes/route6/50.jpg
643.24209574,786.3595359999999,processed_routes/route6/51.jpg
642.44815506,791.7246376,processed_routes/route6/52.jpg
643.25648362,790.6478199999999,processed_routes/route6/53.jpg
644.30898598,789.043912,processed_routes/route6/54.jpg
645.06497888,785.3749,processed_routes/route6/55.jpg
644.7484775,789.9530199999999,processed_routes/route6/56.jpg
645.22826824,788.982676,processed_routes/route6/57.jpg
646.53392142,784.1166064,processed_routes/route6/58.jpg
646.1266699,790.06156,processed_routes/route6/59.jpg
647.38092472,785.697748,processed_routes/route6/60.jpg
647.60260462,786.005674,processed_routes/route6/61.jpg
648.8768134,780.1642240000001,processed_routes/route6/62.jpg
647.6713962,789.6393412,processed_routes/route6/63.jpg
