66.63901548607431,-0.45690024,-1.2143687
99.95852322911146,-0.46070036,-1.2194396
133.27803097214863,-0.45889786,-1.2176197
166.59753871518578,-0.46046025,-1.2234547
199.91704645822293,-0.45894426,-1.2202914
233.23655420126008,-0.45522392,-1.2166283
266.55606194429726,-0.45321697,-1.219565
299.8755696873344,-0.45704034,-1.2315003
333.19507743037155,-0.44678542,-1.2186377
366.5145851734087,-0.4458886,-1.2179723
399.83409291644585,-0.44045785,-1.2144077
433.153600659483,-0.4404166,-1.2149714
466.47310840252015,-0.44903496,-1.2345185
499.7926161455573,-0.44803637,-1.2339677
533.1121238885945,-0.44319022,-1.2308425
566.4316316316316,-0.4442276,-1.2308543
599.7511393746688,-0.43782088,-1.2252386
633.0706471177059,-0.44275412,-1.23972
666.3901548607431,-0.44099936,-1.2370576
699.7096626037802,-0.44121066,-1.2417796
733.0291703468174,-0.43919757,-1.2434992
766.3486780898545,-0.4349001,-1.242726
799.6681858328917,-0.43288934,-1.2401067
832.9876935759288,-0.42988557,-1.2371488
866.307201318966,-0.42739594,-1.2357345
899.6267090620032,-0.42812037,-1.2445283
932.9462168050403,-0.4226221,-1.242819
966.2657245480775,-0.42424828,-1.2503481
999.5852322911146,-0.42773575,-1.2539157
1032.9047400341517,-0.4206241,-1.2463368
1066.224247777189,-0.4231235,-1.2506824
1099.5437555202261,-0.42314795,-1.2554137
1132.8632632632632,-0.4179599,-1.2480961
1166.1827710063003,-0.41798994,-1.2552682
1199.5022787493376,-0.41295576,-1.2461091
1232.8217864923747,-0.40616775,-1.2361066
1266.1412942354118,-0.40820917,-1.2461535
1299.460801978449,-0.4081638,-1.2485478
1332.7803097214862,-0.4052727,-1.2524048
1366.0998174645233,-0.40757602,-1.2587714
1399.4193252075604,-0.4045492,-1.2567266
1432.7388329505977,-0.4025365,-1.2547066
1466.0583406936348,-0.40318328,-1.2643665
1499.377848436672,-0.40043852,-1.2621659
1532.697356179709,-0.3956467,-1.2587692
1566.0168639227463,-0.3957844,-1.2579
1599.3363716657834,-0.39776525,-1.2642977
1632.6558794088205,-0.39929807,-1.2705394
1665.9753871518576,-0.38950008,-1.2611722
1699.294894894895,-0.39990258,-1.286654
1732.614402637932,-0.3972709,-1.2818174
1765.933910380969,-0.394841,-1.2802457
1799.2534181240064,-0.39166805,-1.2836367
1832.5729258670435,-0.38762894,-1.2782921
1865.8924336100806,-0.38262945,-1.2640418
1899.2119413531177,-0.38259122,-1.2690113
1932.531449096155,-0.38076526,-1.2755402
1965.8509568391921,-0.37828642,-1.266654
1999.1704645822292,-0.37890267,-1.272507
2032.4899723252663,-0.36947858,-1.263141
2065.8094800683034,-0.37192357,-1.2696781
2099.1289878113407,-0.36770105,-1.2655323
2132.448495554378,-0.3757822,-1.2877692
2165.768003297415,-0.37097004,-1.2833863
2199.0875110404522,-0.37433833,-1.2893925
2232.4070187834895,-0.3668201,-1.2812432
2265.7265265265264,-0.35929483,-1.2646836
2299.0460342695637,-0.36208948,-1.2842313
2332.3655420126006,-0.36312225,-1.2835543
2365.685049755638,-0.35355216,-1.2643695
2399.0045574986752,-0.3578363,-1.272422
2432.324065241712,-0.35773712,-1.283934
2465.6435729847494,-0.35928735,-1.2903357
2498.9630807277867,-0.35608152,-1.2846394
2532.2825884708236,-0.35443756,-1.284423
2565.602096213861,-0.353928,-1.2880969
2598.921603956898,-0.34989193,-1.2890412
2632.241111699935,-0.34838462,-1.2851042
2665.5606194429724,-0.34818533,-1.2876415
2698.8801271860093,-0.3481077,-1.294984
2732.1996349290466,-0.34527296,-1.2893857
2765.519142672084,-0.34456304,-1.2890346
2798.838650415121,-0.33272803,-1.2715831
2832.158158158158,-0.34543958,-1.2987492
2865.4776659011955,-0.33876696,-1.2954826
2898.7971736442323,-0.3339041,-1.2855648
2932.1166813872696,-0.3322023,-1.2924409
2965.4361891303065,-0.33489946,-1.2963821
2998.755696873344,-0.33535138,-1.2977743
3032.075204616381,-0.3320271,-1.2940997
3065.394712359418,-0.3280959,-1.2914627
3098.7142201024553,-0.3279802,-1.2952075
3132.0337278454926,-0.33096987,-1.3028786
3165.3532355885295,-0.32174158,-1.2868673
3198.672743331567,-0.32076654,-1.2880183
3231.992251074604,-0.33214456,-1.3185945
3265.311758817641,-0.32792154,-1.3122195
3298.6312665606783,-0.3188919,-1.2950994
3331.950774303715,-0.31533965,-1.2950329
3365.2702820467525,-0.3222413,-1.3078392
3398.58978978979,-0.31812862,-1.3042938
3431.9092975328267,-0.3191677,-1.3121781
3465.228805275864,-0.3153345,-1.3062503
3498.5483130189014,-0.31785718,-1.3173023
3531.867820761938,-0.31693494,-1.3194755
3565.1873285049755,-0.31765607,-1.3213215
3598.506836248013,-0.3134481,-1.3204285
3631.8263439910497,-0.30716735,-1.3048006
3665.145851734087,-0.3031048,-1.3046807
3698.465359477124,-0.30578488,-1.3097984
3731.7848672201612,-0.30032644,-1.3049083
3765.1043749631986,-0.30490813,-1.3124244
3798.4238827062354,-0.30105048,-1.3159947
3831.7433904492727,-0.2987175,-1.3107808
3865.06289819231,-0.2957774,-1.3098431
3898.382405935347,-0.3001927,-1.322939
3931.7019136783842,-0.29625854,-1.3200294
3965.021421421421,-0.29636192,-1.3212154
3998.3409291644584,-0.2965489,-1.318842
4031.6604369074958,-0.2961593,-1.3233871
4064.9799446505326,-0.29403585,-1.3292181
4098.29945239357,-0.2945437,-1.335168
4131.618960136607,-0.2920013,-1.3308152
4164.938467879644,-0.2896068,-1.3291757
4198.257975622681,-0.29144952,-1.3484949
4231.577483365719,-0.28585538,-1.3367391
4264.896991108756,-0.2817289,-1.3217146
4298.2164988517925,-0.28211316,-1.3349345
4331.53600659483,-0.27956435,-1.3289012
4364.855514337867,-0.277829,-1.3282534
4398.1750220809045,-0.2740091,-1.3286768
4431.494529823942,-0.27486256,-1.3325284
4464.814037566979,-0.2789439,-1.343451
4498.1335453100155,-0.273303,-1.3405017
4531.453053053053,-0.27038848,-1.3305459
4564.77256079609,-0.27349663,-1.3384975
4598.0920685391275,-0.26812702,-1.337317
4631.411576282165,-0.2688587,-1.3328522
4664.731084025201,-0.26711297,-1.332477
4698.0505917682385,-0.26085132,-1.3248993
4731.370099511276,-0.2659346,-1.3404069
4764.689607254313,-0.26159042,-1.3379143
4798.0091149973505,-0.26575452,-1.3506218
4831.328622740387,-0.25942808,-1.3382818
4864.648130483424,-0.2587936,-1.3408018
4897.9676382264615,-0.2550486,-1.3395197
4931.287145969499,-0.2523702,-1.3349651
4964.606653712536,-0.25388122,-1.3414965
4997.9261614555735,-0.25532216,-1.3480972
5031.24566919861,-0.25205085,-1.3405988
5064.565176941647,-0.24912068,-1.3406041
5097.8846846846845,-0.25094947,-1.3519845
5131.204192427722,-0.25107643,-1.3545923
5164.523700170759,-0.2501397,-1.354276
5197.843207913796,-0.24763906,-1.3521322
5231.162715656833,-0.24058898,-1.3453591
5264.48222339987,-0.24199054,-1.3520217
5297.801731142908,-0.23837018,-1.3443687
5331.121238885945,-0.2397324,-1.3483781
5364.440746628982,-0.2364671,-1.3509389
5397.760254372019,-0.23169176,-1.3435445
5431.079762115056,-0.23997246,-1.3618802
5464.399269858093,-0.23587467,-1.3607962
5497.718777601131,-0.23545215,-1.359488
5531.038285344168,-0.23438631,-1.3593959
5564.357793087204,-0.22869426,-1.3511589
5597.677300830242,-0.22890429,-1.3537446
5630.996808573279,-0.2235455,-1.3483633
