X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6221.87595,8100.325816,0,-33.0682465762414,unwrapped_0.jpg
6235.524026,8003.09752,0,-33.0682465762414,unwrapped_1.jpg
6253.4806036,7977.86494,0,-33.0682465762414,unwrapped_2.jpg
6246.012192,7999.15462,0,-33.0682465762414,unwrapped_3.jpg
6242.4867298,8035.20502,0,-33.0682465762414,unwrapped_4.jpg
6241.9168202,7991.25424,0,-33.0682465762414,unwrapped_5.jpg
6240.4386864,8023.113376,0,-33.0682465762414,unwrapped_6.jpg
6245.233908,7999.65394,0,-33.0682465762414,unwrapped_7.jpg
6247.0609644,7978.556104,0,-33.0682465762414,unwrapped_8.jpg
6244.3992118,7992.58372,0,-33.0682465762414,unwrapped_9.jpg
6243.580698,8005.94404,0,-33.0682465762414,unwrapped_10.jpg
6244.1613404,8017.72288,0,-33.0682465762414,unwrapped_11.jpg
6247.950622,8016.62596,0,-33.0682465762414,unwrapped_12.jpg
6257.420121,7984.159144,0,-33.0682465762414,unwrapped_13.jpg
6263.4125516,7970.319376,0,-33.0682465762414,unwrapped_14.jpg
6258.733706,8019.40894,0,-33.0682465762414,unwrapped_15.jpg
6261.17599,8017.802188,0,-33.0682465762414,unwrapped_16.jpg
6270.36023,8010.65068,0,-33.0682465762414,unwrapped_17.jpg
6282.171328,7971.13474,0,-33.0682465762414,unwrapped_18.jpg
6284.147302,7960.81552,0,-33.0682465762414,unwrapped_19.jpg
6287.2710356,7977.9877,0,-33.0682465762414,unwrapped_20.jpg
6283.6057142,8031.2416,0,-33.0682465762414,unwrapped_21.jpg
6294.06287,7977.45796,0,-33.0682465762414,unwrapped_22.jpg
6301.898724,7954.26028,0,-33.0682465762414,unwrapped_23.jpg
6297.417624,7996.13692,0,-33.0682465762414,unwrapped_24.jpg
6307.3148724,7964.30968,0,-33.0682465762414,unwrapped_25.jpg
6305.156758,8003.571028,0,-33.0682465762414,unwrapped_26.jpg
6313.374136,7977.44572,0,-33.0682465762414,unwrapped_27.jpg
6320.7685022,7948.653784,0,-33.0682465762414,unwrapped_28.jpg
6322.080431,7953.959824,0,-33.0682465762414,unwrapped_29.jpg
6332.1797358,7947.25882,0,-33.0682465762414,unwrapped_30.jpg
6336.7163198,7915.686856,0,-33.0682465762414,unwrapped_31.jpg
6331.6525936,8001.05362,0,-33.0682465762414,unwrapped_32.jpg
6339.7896524,7961.647264,0,-33.0682465762414,unwrapped_33.jpg
6346.2827546,7955.76328,0,-33.0682465762414,unwrapped_34.jpg
6350.3781628,7963.83448,0,-33.0682465762414,unwrapped_35.jpg
6354.7836808,7966.93624,0,-33.0682465762414,unwrapped_36.jpg
6366.6248426,7912.8394,0,-33.0682465762414,unwrapped_37.jpg
6374.1079416,7929.68002,0,-33.0682465762414,unwrapped_38.jpg
