X [mm], Y [mm], Z [mm], Heading [degrees], Filename
9241.53956,4509.08324,0,-119.884384188691,unwrapped_0_skymask.png
9240.5198,4500.12572,0,-119.884384188691,unwrapped_1_skymask.png
9234.78092,4497.82364,0,-119.884384188691,unwrapped_2_skymask.png
9227.8162,4477.26002,0,-119.884384188691,unwrapped_3_skymask.png
9229.03784,4490.09086,0,-119.884384188691,unwrapped_4_skymask.png
9223.89676,4481.60964,0,-119.884384188691,unwrapped_5_skymask.png
9220.84812,4474.996176,0,-119.884384188691,unwrapped_6_skymask.png
9219.4218,4473.04768,0,-119.884384188691,unwrapped_7_skymask.png
9219.05892,4485.14328,0,-119.884384188691,unwrapped_8_skymask.png
9210.45704,4451.60648,0,-119.884384188691,unwrapped_9_skymask.png
9209.13292,4460.929068,0,-119.884384188691,unwrapped_10_skymask.png
9209.06208,4468.3762,0,-119.884384188691,unwrapped_11_skymask.png
9205.8614,4452.60726,0,-119.884384188691,unwrapped_12_skymask.png
9202.367,4450.3692,0,-119.884384188691,unwrapped_13_skymask.png
9192.58884,4428.07748,0,-119.884384188691,unwrapped_14_skymask.png
9194.00172,4444.5084,0,-119.884384188691,unwrapped_15_skymask.png
9188.15532,4427.34708,0,-119.884384188691,unwrapped_16_skymask.png
9185.147,4428.20244,0,-119.884384188691,unwrapped_17_skymask.png
9184.52148,4428.975784,0,-119.884384188691,unwrapped_18_skymask.png
9185.55412,4434.38004,0,-119.884384188691,unwrapped_19_skymask.png
9180.14788,4407.600496,0,-119.884384188691,unwrapped_20_skymask.png
9172.96952,4395.21872,0,-119.884384188691,unwrapped_21_skymask.png
9177.75444,4418.47668,0,-119.884384188691,unwrapped_22_skymask.png
9166.85796,4378.71168,0,-119.884384188691,unwrapped_23_skymask.png
9163.51896,4374.74464,0,-119.884384188691,unwrapped_24_skymask.png
9161.8874,4373.86068,0,-119.884384188691,unwrapped_25_skymask.png
9157.01344,4375.53796,0,-119.884384188691,unwrapped_26_skymask.png
9155.83884,4373.83164,0,-119.884384188691,unwrapped_27_skymask.png
9151.88692,4361.43904,0,-119.884384188691,unwrapped_28_skymask.png
9149.08832,4368.000496,0,-119.884384188691,unwrapped_29_skymask.png
9146.46724,4363.918132,0,-119.884384188691,unwrapped_30_skymask.png
9141.09516,4353.29288,0,-119.884384188691,unwrapped_31_skymask.png
9134.37656,4339.09716,0,-119.884384188691,unwrapped_32_skymask.png
9130.55232,4346.49444,0,-119.884384188691,unwrapped_33_skymask.png
9124.96548,4334.98404,0,-119.884384188691,unwrapped_34_skymask.png
9126.78044,4340.88092,0,-119.884384188691,unwrapped_35_skymask.png
9124.21312,4336.05852,0,-119.884384188691,unwrapped_36_skymask.png
9116.30396,4319.07848,0,-119.884384188691,unwrapped_37_skymask.png
9112.13532,4305.8655,0,-119.884384188691,unwrapped_38_skymask.png
9111.12788,4321.377656,0,-119.884384188691,unwrapped_39_skymask.png
9107.29748,4304.566224,0,-119.884384188691,unwrapped_40_skymask.png
9108.35448,4313.99648,0,-119.884384188691,unwrapped_41_skymask.png
9107.53604,4317.199064,0,-119.884384188691,unwrapped_42_skymask.png
9096.44972,4276.149,0,-119.884384188691,unwrapped_43_skymask.png
9094.70028,4277.86588,0,-119.884384188691,unwrapped_44_skymask.png
9092.663,4285.48668,0,-119.884384188691,unwrapped_45_skymask.png
9091.65864,4286.057976,0,-119.884384188691,unwrapped_46_skymask.png
9092.79516,4283.25456,0,-119.884384188691,unwrapped_47_skymask.png
9089.9876,4278.9144,0,-119.884384188691,unwrapped_48_skymask.png
9085.64704,4271.961256,0,-119.884384188691,unwrapped_49_skymask.png
9080.8778,4260.76,0,-119.884384188691,unwrapped_50_skymask.png
9082.63844,4264.91492,0,-119.884384188691,unwrapped_51_skymask.png
9078.38216,4264.07276,0,-119.884384188691,unwrapped_52_skymask.png
9073.45612,4256.8,0,-119.884384188691,unwrapped_53_skymask.png
9070.13336,4244.89052,0,-119.884384188691,unwrapped_54_skymask.png
9067.21184,4239.409748,0,-119.884384188691,unwrapped_55_skymask.png
9065.43804,4237.01672,0,-119.884384188691,unwrapped_56_skymask.png
9062.10072,4222.31742,0,-119.884384188691,unwrapped_57_skymask.png
9061.19828,4225.71422,0,-119.884384188691,unwrapped_58_skymask.png
9056.67348,4211.878948,0,-119.884384188691,unwrapped_59_skymask.png
9053.3776,4208.99444,0,-119.884384188691,unwrapped_60_skymask.png
9049.10452,4203.160612,0,-119.884384188691,unwrapped_61_skymask.png
9046.79032,4200.09544,0,-119.884384188691,unwrapped_62_skymask.png
9045.55608,4192.862456,0,-119.884384188691,unwrapped_63_skymask.png
9041.7394,4191.09392,0,-119.884384188691,unwrapped_64_skymask.png
9039.86536,4184.06052,0,-119.884384188691,unwrapped_65_skymask.png
9036.36144,4179.880828,0,-119.884384188691,unwrapped_66_skymask.png
9033.8056,4175.28164,0,-119.884384188691,unwrapped_67_skymask.png
9032.31236,4169.50422,0,-119.884384188691,unwrapped_68_skymask.png
9025.83204,4165.07716,0,-119.884384188691,unwrapped_69_skymask.png
9023.1628,4163.2582,0,-119.884384188691,unwrapped_70_skymask.png
9020.35412,4148.92036,0,-119.884384188691,unwrapped_71_skymask.png
9019.38308,4148.54438,0,-119.884384188691,unwrapped_72_skymask.png
9018.3524,4156.864296,0,-119.884384188691,unwrapped_73_skymask.png
9016.3336,4151.093256,0,-119.884384188691,unwrapped_74_skymask.png
9010.05096,4131.845984,0,-119.884384188691,unwrapped_75_skymask.png
9011.6226,4149.41492,0,-119.884384188691,unwrapped_76_skymask.png
9006.7562,4134.026932,0,-119.884384188691,unwrapped_77_skymask.png
9002.223,4121.50242,0,-119.884384188691,unwrapped_78_skymask.png
9000.86136,4120.874056,0,-119.884384188691,unwrapped_79_skymask.png
8998.5802,4125.248536,0,-119.884384188691,unwrapped_80_skymask.png
8996.24612,4116.244904,0,-119.884384188691,unwrapped_81_skymask.png
8991.42424,4099.72044,0,-119.884384188691,unwrapped_82_skymask.png
8990.50472,4106.38886,0,-119.884384188691,unwrapped_83_skymask.png
8988.93,4105.97922,0,-119.884384188691,unwrapped_84_skymask.png
8983.16452,4087.0865,0,-119.884384188691,unwrapped_85_skymask.png
8982.84168,4092.580868,0,-119.884384188691,unwrapped_86_skymask.png
8978.7898,4079.08576,0,-119.884384188691,unwrapped_87_skymask.png
8976.81216,4077.607624,0,-119.884384188691,unwrapped_88_skymask.png
8972.53096,4073.1748,0,-119.884384188691,unwrapped_89_skymask.png
8971.3488,4069.61366,0,-119.884384188691,unwrapped_90_skymask.png
8968.2002,4063.6158,0,-119.884384188691,unwrapped_91_skymask.png
8967.73372,4068.3326,0,-119.884384188691,unwrapped_92_skymask.png
8963.49172,4061.42812,0,-119.884384188691,unwrapped_93_skymask.png
8959.95924,4044.67468,0,-119.884384188691,unwrapped_94_skymask.png
8956.11876,4039.475508,0,-119.884384188691,unwrapped_95_skymask.png
8956.27248,4040.235784,0,-119.884384188691,unwrapped_96_skymask.png
8954.84896,4045.339388,0,-119.884384188691,unwrapped_97_skymask.png
8950.33844,4030.01036,0,-119.884384188691,unwrapped_98_skymask.png
8948.3468,4029.1198,0,-119.884384188691,unwrapped_99_skymask.png
8944.956,4020.1031,0,-119.884384188691,unwrapped_100_skymask.png
8942.87252,4012.71044,0,-119.884384188691,unwrapped_101_skymask.png
8940.79436,3996.640496,0,-119.884384188691,unwrapped_102_skymask.png
8942.09384,4015.16388,0,-119.884384188691,unwrapped_103_skymask.png
8937.86388,4012.612936,0,-119.884384188691,unwrapped_104_skymask.png
8930.46628,3989.968864,0,-119.884384188691,unwrapped_105_skymask.png
8927.38964,3990.1622,0,-119.884384188691,unwrapped_106_skymask.png
8928.46316,3984.45232,0,-119.884384188691,unwrapped_107_skymask.png
8925.17316,3981.277544,0,-119.884384188691,unwrapped_108_skymask.png
8923.07148,3976.78488,0,-119.884384188691,unwrapped_109_skymask.png
8914.24392,3968.2238,0,-119.884384188691,unwrapped_110_skymask.png
8916.34784,3989.755376,0,-119.884384188691,unwrapped_111_skymask.png
8912.17612,3974.69444,0,-119.884384188691,unwrapped_112_skymask.png
8911.49768,3957.503376,0,-119.884384188691,unwrapped_113_skymask.png
8910.86656,3953.64352,0,-119.884384188691,unwrapped_114_skymask.png
8907.7076,3951.97834,0,-119.884384188691,unwrapped_115_skymask.png
8906.67664,3948.79648,0,-119.884384188691,unwrapped_116_skymask.png
8901.82368,3933.68072,0,-119.884384188691,unwrapped_117_skymask.png
8899.98492,3928.90408,0,-119.884384188691,unwrapped_118_skymask.png
8896.39476,3929.49544,0,-119.884384188691,unwrapped_119_skymask.png
8894.9228,3919.143824,0,-119.884384188691,unwrapped_120_skymask.png
8895.30332,3922.93768,0,-119.884384188691,unwrapped_121_skymask.png
8889.84724,3902.43368,0,-119.884384188691,unwrapped_122_skymask.png
8887.53416,3908.947,0,-119.884384188691,unwrapped_123_skymask.png
8887.52772,3911.862176,0,-119.884384188691,unwrapped_124_skymask.png
8883.27956,3897.33452,0,-119.884384188691,unwrapped_125_skymask.png
