X [mm], Y [mm], Z [mm], Heading [degrees], Filename
9241.53956,4509.08324,0,-119.884384188691,unwrapped_0.jpg
9240.5198,4500.12572,0,-119.884384188691,unwrapped_1.jpg
9234.78092,4497.82364,0,-119.884384188691,unwrapped_2.jpg
9227.8162,4477.26002,0,-119.884384188691,unwrapped_3.jpg
9229.03784,4490.09086,0,-119.884384188691,unwrapped_4.jpg
9223.89676,4481.60964,0,-119.884384188691,unwrapped_5.jpg
9220.84812,4474.996176,0,-119.884384188691,unwrapped_6.jpg
9219.4218,4473.04768,0,-119.884384188691,unwrapped_7.jpg
9219.05892,4485.14328,0,-119.884384188691,unwrapped_8.jpg
9210.45704,4451.60648,0,-119.884384188691,unwrapped_9.jpg
9209.13292,4460.929068,0,-119.884384188691,unwrapped_10.jpg
9209.06208,4468.3762,0,-119.884384188691,unwrapped_11.jpg
9205.8614,4452.60726,0,-119.884384188691,unwrapped_12.jpg
9202.367,4450.3692,0,-119.884384188691,unwrapped_13.jpg
9192.58884,4428.07748,0,-119.884384188691,unwrapped_14.jpg
9194.00172,4444.5084,0,-119.884384188691,unwrapped_15.jpg
9188.15532,4427.34708,0,-119.884384188691,unwrapped_16.jpg
9185.147,4428.20244,0,-119.884384188691,unwrapped_17.jpg
9184.52148,4428.975784,0,-119.884384188691,unwrapped_18.jpg
9185.55412,4434.38004,0,-119.884384188691,unwrapped_19.jpg
9180.14788,4407.600496,0,-119.884384188691,unwrapped_20.jpg
9172.96952,4395.21872,0,-119.884384188691,unwrapped_21.jpg
9177.75444,4418.47668,0,-119.884384188691,unwrapped_22.jpg
9166.85796,4378.71168,0,-119.884384188691,unwrapped_23.jpg
9163.51896,4374.74464,0,-119.884384188691,unwrapped_24.jpg
9161.8874,4373.86068,0,-119.884384188691,unwrapped_25.jpg
9157.01344,4375.53796,0,-119.884384188691,unwrapped_26.jpg
9155.83884,4373.83164,0,-119.884384188691,unwrapped_27.jpg
9151.88692,4361.43904,0,-119.884384188691,unwrapped_28.jpg
9149.08832,4368.000496,0,-119.884384188691,unwrapped_29.jpg
9146.46724,4363.918132,0,-119.884384188691,unwrapped_30.jpg
9141.09516,4353.29288,0,-119.884384188691,unwrapped_31.jpg
9134.37656,4339.09716,0,-119.884384188691,unwrapped_32.jpg
9130.55232,4346.49444,0,-119.884384188691,unwrapped_33.jpg
9124.96548,4334.98404,0,-119.884384188691,unwrapped_34.jpg
9126.78044,4340.88092,0,-119.884384188691,unwrapped_35.jpg
9124.21312,4336.05852,0,-119.884384188691,unwrapped_36.jpg
9116.30396,4319.07848,0,-119.884384188691,unwrapped_37.jpg
9112.13532,4305.8655,0,-119.884384188691,unwrapped_38.jpg
9111.12788,4321.377656,0,-119.884384188691,unwrapped_39.jpg
9107.29748,4304.566224,0,-119.884384188691,unwrapped_40.jpg
9108.35448,4313.99648,0,-119.884384188691,unwrapped_41.jpg
9107.53604,4317.199064,0,-119.884384188691,unwrapped_42.jpg
9096.44972,4276.149,0,-119.884384188691,unwrapped_43.jpg
9094.70028,4277.86588,0,-119.884384188691,unwrapped_44.jpg
9092.663,4285.48668,0,-119.884384188691,unwrapped_45.jpg
9091.65864,4286.057976,0,-119.884384188691,unwrapped_46.jpg
9092.79516,4283.25456,0,-119.884384188691,unwrapped_47.jpg
9089.9876,4278.9144,0,-119.884384188691,unwrapped_48.jpg
9085.64704,4271.961256,0,-119.884384188691,unwrapped_49.jpg
9080.8778,4260.76,0,-119.884384188691,unwrapped_50.jpg
9082.63844,4264.91492,0,-119.884384188691,unwrapped_51.jpg
9078.38216,4264.07276,0,-119.884384188691,unwrapped_52.jpg
9073.45612,4256.8,0,-119.884384188691,unwrapped_53.jpg
9070.13336,4244.89052,0,-119.884384188691,unwrapped_54.jpg
9067.21184,4239.409748,0,-119.884384188691,unwrapped_55.jpg
9065.43804,4237.01672,0,-119.884384188691,unwrapped_56.jpg
9062.10072,4222.31742,0,-119.884384188691,unwrapped_57.jpg
9061.19828,4225.71422,0,-119.884384188691,unwrapped_58.jpg
9056.67348,4211.878948,0,-119.884384188691,unwrapped_59.jpg
9053.3776,4208.99444,0,-119.884384188691,unwrapped_60.jpg
9049.10452,4203.160612,0,-119.884384188691,unwrapped_61.jpg
9046.79032,4200.09544,0,-119.884384188691,unwrapped_62.jpg
9045.55608,4192.862456,0,-119.884384188691,unwrapped_63.jpg
9041.7394,4191.09392,0,-119.884384188691,unwrapped_64.jpg
9039.86536,4184.06052,0,-119.884384188691,unwrapped_65.jpg
9036.36144,4179.880828,0,-119.884384188691,unwrapped_66.jpg
9033.8056,4175.28164,0,-119.884384188691,unwrapped_67.jpg
9032.31236,4169.50422,0,-119.884384188691,unwrapped_68.jpg
9025.83204,4165.07716,0,-119.884384188691,unwrapped_69.jpg
9023.1628,4163.2582,0,-119.884384188691,unwrapped_70.jpg
9020.35412,4148.92036,0,-119.884384188691,unwrapped_71.jpg
