X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6221.87595,8100.325816,0,-33.0682465762414,unwrapped_0_skymask.png
6235.524026,8003.09752,0,-33.0682465762414,unwrapped_1_skymask.png
6253.4806036,7977.86494,0,-33.0682465762414,unwrapped_2_skymask.png
6246.012192,7999.15462,0,-33.0682465762414,unwrapped_3_skymask.png
6242.4867298,8035.20502,0,-33.0682465762414,unwrapped_4_skymask.png
6241.9168202,7991.25424,0,-33.0682465762414,unwrapped_5_skymask.png
6240.4386864,8023.113376,0,-33.0682465762414,unwrapped_6_skymask.png
6245.233908,7999.65394,0,-33.0682465762414,unwrapped_7_skymask.png
6247.0609644,7978.556104,0,-33.0682465762414,unwrapped_8_skymask.png
6244.3992118,7992.58372,0,-33.0682465762414,unwrapped_9_skymask.png
6243.580698,8005.94404,0,-33.0682465762414,unwrapped_10_skymask.png
6244.1613404,8017.72288,0,-33.0682465762414,unwrapped_11_skymask.png
6247.950622,8016.62596,0,-33.0682465762414,unwrapped_12_skymask.png
6257.420121,7984.159144,0,-33.0682465762414,unwrapped_13_skymask.png
6263.4125516,7970.319376,0,-33.0682465762414,unwrapped_14_skymask.png
6258.733706,8019.40894,0,-33.0682465762414,unwrapped_15_skymask.png
6261.17599,8017.802188,0,-33.0682465762414,unwrapped_16_skymask.png
6270.36023,8010.65068,0,-33.0682465762414,unwrapped_17_skymask.png
6282.171328,7971.13474,0,-33.0682465762414,unwrapped_18_skymask.png
6284.147302,7960.81552,0,-33.0682465762414,unwrapped_19_skymask.png
6287.2710356,7977.9877,0,-33.0682465762414,unwrapped_20_skymask.png
6283.6057142,8031.2416,0,-33.0682465762414,unwrapped_21_skymask.png
6294.06287,7977.45796,0,-33.0682465762414,unwrapped_22_skymask.png
6301.898724,7954.26028,0,-33.0682465762414,unwrapped_23_skymask.png
6297.417624,7996.13692,0,-33.0682465762414,unwrapped_24_skymask.png
6307.3148724,7964.30968,0,-33.0682465762414,unwrapped_25_skymask.png
6305.156758,8003.571028,0,-33.0682465762414,unwrapped_26_skymask.png
6313.374136,7977.44572,0,-33.0682465762414,unwrapped_27_skymask.png
6320.7685022,7948.653784,0,-33.0682465762414,unwrapped_28_skymask.png
6322.080431,7953.959824,0,-33.0682465762414,unwrapped_29_skymask.png
6332.1797358,7947.25882,0,-33.0682465762414,unwrapped_30_skymask.png
6336.7163198,7915.686856,0,-33.0682465762414,unwrapped_31_skymask.png
6331.6525936,8001.05362,0,-33.0682465762414,unwrapped_32_skymask.png
6339.7896524,7961.647264,0,-33.0682465762414,unwrapped_33_skymask.png
