812.4744390000001,138.332144,processed_routes/route1/0.jpg
813.000068,138.82031999999998,processed_routes/route1/1.jpg
813.1145044,139.155984,processed_routes/route1/2.jpg
813.5458678,138.927248,processed_routes/route1/3.jpg
813.688548,140.232944,processed_routes/route1/4.jpg
813.7007316,140.803472,processed_routes/route1/5.jpg
813.549968,141.32102400000002,processed_routes/route1/6.jpg
814.021959,142.31127999999998,processed_routes/route1/7.jpg
814.127012,142.22579199999998,processed_routes/route1/8.jpg
814.449776,143.128384,processed_routes/route1/9.jpg
814.4493600000001,143.488656,processed_routes/route1/10.jpg
814.6904059999999,144.63876800000003,processed_routes/route1/11.jpg
815.192908,144.98296,processed_routes/route1/12.jpg
815.436918,145.47038400000002,processed_routes/route1/13.jpg
815.55202,145.314336,processed_routes/route1/14.jpg
815.821185,146.23110400000002,processed_routes/route1/15.jpg
815.7752976,147.050704,processed_routes/route1/16.jpg
815.970568,147.946896,processed_routes/route1/17.jpg
816.17381,147.85368,processed_routes/route1/18.jpg
816.337194,148.45934400000002,processed_routes/route1/19.jpg
816.48789,149.04536000000002,processed_routes/route1/20.jpg
817.337154,149.98300799999998,processed_routes/route1/21.jpg
817.595542,150.387216,processed_routes/route1/22.jpg
817.900184,150.737712,processed_routes/route1/23.jpg
818.165358,151.278128,processed_routes/route1/24.jpg
818.2893779999999,151.75313599999998,processed_routes/route1/25.jpg
818.3400389999999,152.155152,processed_routes/route1/26.jpg
818.72194,153.075312,processed_routes/route1/27.jpg
818.982356,152.21691199999998,processed_routes/route1/28.jpg
818.8199704,155.284288,processed_routes/route1/29.jpg
818.963259,154.424496,processed_routes/route1/30.jpg
819.3228858,154.90435200000002,processed_routes/route1/31.jpg
819.462407,154.803168,processed_routes/route1/32.jpg
819.8766624,155.79352,processed_routes/route1/33.jpg
819.945838,155.656352,processed_routes/route1/34.jpg
819.872258,156.790864,processed_routes/route1/35.jpg
820.2979716,157.15648000000002,processed_routes/route1/36.jpg
820.3518280000001,157.82737600000002,processed_routes/route1/37.jpg
820.513925,158.799552,processed_routes/route1/38.jpg
820.9162776,159.352416,processed_routes/route1/39.jpg
821.0607284,159.737344,processed_routes/route1/40.jpg
821.1689144,160.4912,processed_routes/route1/41.jpg
821.506358,160.599792,processed_routes/route1/42.jpg
821.722756,161.09704,processed_routes/route1/43.jpg
821.7629364,161.2114816,processed_routes/route1/44.jpg
821.985642,162.74200000000002,processed_routes/route1/45.jpg
822.13795,162.011792,processed_routes/route1/46.jpg
822.5378430000001,163.19104,processed_routes/route1/47.jpg
822.5308620000001,163.614312,processed_routes/route1/48.jpg
822.502106,164.126928,processed_routes/route1/49.jpg
822.9500704,164.49104,processed_routes/route1/50.jpg
823.0281302000001,165.10740800000002,processed_routes/route1/51.jpg
823.4212164,165.47388,processed_routes/route1/52.jpg
