X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5012.059376,12143.22228,0,44.8883884683484,unwrapped_0_skymask.png
5002.179064,12165.53424,1,44.8883884683484,unwrapped_1_skymask.png
5006.865564,12157.52668,2,44.8883884683484,unwrapped_2_skymask.png
5002.80335,12183.20068,3,44.8883884683484,unwrapped_3_skymask.png
5006.744924,12169.28216,4,44.8883884683484,unwrapped_4_skymask.png
5016.417808,12153.16452,5,44.8883884683484,unwrapped_5_skymask.png
5021.635878,12166.086,6,44.8883884683484,unwrapped_6_skymask.png
5011.695116,12218.60132,7,44.8883884683484,unwrapped_7_skymask.png
5038.357908,12162.00588,8,44.8883884683484,unwrapped_8_skymask.png
5040.68964,12159.07812,9,44.8883884683484,unwrapped_9_skymask.png
5054.80959,12143.39388,10,44.8883884683484,unwrapped_10_skymask.png
5054.91684,12145.87416,11,44.8883884683484,unwrapped_11_skymask.png
5032.509104,12231.8814,12,44.8883884683484,unwrapped_12_skymask.png
5035.105438,12229.45788,13,44.8883884683484,unwrapped_13_skymask.png
5047.705428,12215.707,14,44.8883884683484,unwrapped_14_skymask.png
5045.00824,12215.75892,15,44.8883884683484,unwrapped_15_skymask.png
5061.665712,12191.04984,16,44.8883884683484,unwrapped_16_skymask.png
5048.839288,12254.768,17,44.8883884683484,unwrapped_17_skymask.png
5053.401664,12243.05344,18,44.8883884683484,unwrapped_18_skymask.png
5052.852284,12263.83024,19,44.8883884683484,unwrapped_19_skymask.png
5058.086318,12271.39648,20,44.8883884683484,unwrapped_20_skymask.png
5069.25974,12267.9944,21,44.8883884683484,unwrapped_21_skymask.png
5074.487716,12256.46948,22,44.8883884683484,unwrapped_22_skymask.png
5082.297518,12243.45472,23,44.8883884683484,unwrapped_23_skymask.png
5088.770556,12237.2318,24,44.8883884683484,unwrapped_24_skymask.png
5086.887038,12275.92452,25,44.8883884683484,unwrapped_25_skymask.png
5101.18254,12268.4036,26,44.8883884683484,unwrapped_26_skymask.png
5096.954472,12301.53164,27,44.8883884683484,unwrapped_27_skymask.png
5087.88705,12317.22908,28,44.8883884683484,unwrapped_28_skymask.png
5106.37734,12283.88192,29,44.8883884683484,unwrapped_29_skymask.png
5099.8789,12303.00256,30,44.8883884683484,unwrapped_30_skymask.png
5099.81533,12323.82028,31,44.8883884683484,unwrapped_31_skymask.png
5113.30426,12291.62284,32,44.8883884683484,unwrapped_32_skymask.png
