X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5012.059376,12143.22228,0,44.8883884683484,unwrapped_0_mask.png
5002.179064,12165.53424,1,44.8883884683484,unwrapped_1_mask.png
5006.865564,12157.52668,2,44.8883884683484,unwrapped_2_mask.png
5002.80335,12183.20068,3,44.8883884683484,unwrapped_3_mask.png
5006.744924,12169.28216,4,44.8883884683484,unwrapped_4_mask.png
5016.417808,12153.16452,5,44.8883884683484,unwrapped_5_mask.png
5021.635878,12166.086,6,44.8883884683484,unwrapped_6_mask.png
5011.695116,12218.60132,7,44.8883884683484,unwrapped_7_mask.png
5038.357908,12162.00588,8,44.8883884683484,unwrapped_8_mask.png
5040.68964,12159.07812,9,44.8883884683484,unwrapped_9_mask.png
5054.80959,12143.39388,10,44.8883884683484,unwrapped_10_mask.png
5054.91684,12145.87416,11,44.8883884683484,unwrapped_11_mask.png
5032.509104,12231.8814,12,44.8883884683484,unwrapped_12_mask.png
5035.105438,12229.45788,13,44.8883884683484,unwrapped_13_mask.png
5047.705428,12215.707,14,44.8883884683484,unwrapped_14_mask.png
5045.00824,12215.75892,15,44.8883884683484,unwrapped_15_mask.png
5061.665712,12191.04984,16,44.8883884683484,unwrapped_16_mask.png
5048.839288,12254.768,17,44.8883884683484,unwrapped_17_mask.png
5053.401664,12243.05344,18,44.8883884683484,unwrapped_18_mask.png
5052.852284,12263.83024,19,44.8883884683484,unwrapped_19_mask.png
5058.086318,12271.39648,20,44.8883884683484,unwrapped_20_mask.png
5069.25974,12267.9944,21,44.8883884683484,unwrapped_21_mask.png
5074.487716,12256.46948,22,44.8883884683484,unwrapped_22_mask.png
5082.297518,12243.45472,23,44.8883884683484,unwrapped_23_mask.png
5088.770556,12237.2318,24,44.8883884683484,unwrapped_24_mask.png
5086.887038,12275.92452,25,44.8883884683484,unwrapped_25_mask.png
5101.18254,12268.4036,26,44.8883884683484,unwrapped_26_mask.png
5096.954472,12301.53164,27,44.8883884683484,unwrapped_27_mask.png
5087.88705,12317.22908,28,44.8883884683484,unwrapped_28_mask.png
5106.37734,12283.88192,29,44.8883884683484,unwrapped_29_mask.png
5099.8789,12303.00256,30,44.8883884683484,unwrapped_30_mask.png
5099.81533,12323.82028,31,44.8883884683484,unwrapped_31_mask.png
5113.30426,12291.62284,32,44.8883884683484,unwrapped_32_mask.png
5113.226156,12323.18008,33,44.8883884683484,unwrapped_33_mask.png
5126.315024,12282.88004,34,44.8883884683484,unwrapped_34_mask.png
5143.96385,12238.86904,35,44.8883884683484,unwrapped_35_mask.png
5138.656158,12283.0754,36,44.8883884683484,unwrapped_36_mask.png
5138.77412,12293.61032,37,44.8883884683484,unwrapped_37_mask.png
5146.29098,12310.58112,38,44.8883884683484,unwrapped_38_mask.png
5140.302348,12338.59416,39,44.8883884683484,unwrapped_39_mask.png
5148.17208,12329.59704,40,44.8883884683484,unwrapped_40_mask.png
5153.4051,12320.70904,41,44.8883884683484,unwrapped_41_mask.png
5151.723472,12363.2126,42,44.8883884683484,unwrapped_42_mask.png
5158.859848,12353.52996,43,44.8883884683484,unwrapped_43_mask.png
5171.31858,12338.58448,44,44.8883884683484,unwrapped_44_mask.png
5170.96056,12334.76,45,44.8883884683484,unwrapped_45_mask.png
5165.81035,12362.90988,46,44.8883884683484,unwrapped_46_mask.png
5161.825018,12390.37336,47,44.8883884683484,unwrapped_47_mask.png
5187.299792,12349.15768,48,44.8883884683484,unwrapped_48_mask.png
5160.253292,12461.2776,49,44.8883884683484,unwrapped_49_mask.png
5167.09566,12439.99656,50,44.8883884683484,unwrapped_50_mask.png
5173.4134,12433.08108,51,44.8883884683484,unwrapped_51_mask.png
5181.66307,12448.00148,52,44.8883884683484,unwrapped_52_mask.png
5192.164756,12424.48524,53,44.8883884683484,unwrapped_53_mask.png
5205.16343,12361.78392,54,44.8883884683484,unwrapped_54_mask.png
5205.262828,12383.64972,55,44.8883884683484,unwrapped_55_mask.png
5210.010324,12412.37688,56,44.8883884683484,unwrapped_56_mask.png
5216.455308,12373.2776,57,44.8883884683484,unwrapped_57_mask.png
5214.853058,12399.0308,58,44.8883884683484,unwrapped_58_mask.png
5239.355692,12357.8204,59,44.8883884683484,unwrapped_59_mask.png
5232.998718,12386.58364,60,44.8883884683484,unwrapped_60_mask.png
5243.97727,12368.34212,61,44.8883884683484,unwrapped_61_mask.png
5222.96628,12466.18448,62,44.8883884683484,unwrapped_62_mask.png
5235.477896,12446.89972,63,44.8883884683484,unwrapped_63_mask.png
5226.720342,12473.327,64,44.8883884683484,unwrapped_64_mask.png
5246.26774,12437.47008,65,44.8883884683484,unwrapped_65_mask.png
5265.833442,12364.60784,66,44.8883884683484,unwrapped_66_mask.png
5258.567352,12450.61772,67,44.8883884683484,unwrapped_67_mask.png
5255.88215,12447.63892,68,44.8883884683484,unwrapped_68_mask.png
5280.764384,12363.2258,69,44.8883884683484,unwrapped_69_mask.png
5269.62562,12398.6568,70,44.8883884683484,unwrapped_70_mask.png
5269.883488,12449.3096,71,44.8883884683484,unwrapped_71_mask.png
5265.85289,12477.47708,72,44.8883884683484,unwrapped_72_mask.png
5274.188048,12452.41336,73,44.8883884683484,unwrapped_73_mask.png
5278.462344,12451.4612,74,44.8883884683484,unwrapped_74_mask.png
5279.7872,12467.62636,75,44.8883884683484,unwrapped_75_mask.png
5290.280982,12471.78128,76,44.8883884683484,unwrapped_76_mask.png
5294.199988,12454.45848,77,44.8883884683484,unwrapped_77_mask.png
5294.718142,12465.6226,78,44.8883884683484,unwrapped_78_mask.png
5294.91998,12497.9296,79,44.8883884683484,unwrapped_79_mask.png
5302.290304,12473.29708,80,44.8883884683484,unwrapped_80_mask.png
5304.136096,12471.75224,81,44.8883884683484,unwrapped_81_mask.png
5334.907122,12394.96564,82,44.8883884683484,unwrapped_82_mask.png
5301.857092,12514.49648,83,44.8883884683484,unwrapped_83_mask.png
5319.205904,12500.12344,84,44.8883884683484,unwrapped_84_mask.png
5331.84934,12456.48512,85,44.8883884683484,unwrapped_85_mask.png
5336.27402,12486.73996,86,44.8883884683484,unwrapped_86_mask.png
5329.261404,12504.08124,87,44.8883884683484,unwrapped_87_mask.png
5328.086412,12510.20692,88,44.8883884683484,unwrapped_88_mask.png
5336.72954,12494.03868,89,44.8883884683484,unwrapped_89_mask.png
5346.95066,12482.43588,90,44.8883884683484,unwrapped_90_mask.png
5347.25148,12498.913,91,44.8883884683484,unwrapped_91_mask.png
5339.478338,12532.66584,92,44.8883884683484,unwrapped_92_mask.png
5363.471892,12462.21612,93,44.8883884683484,unwrapped_93_mask.png
5366.006996,12467.28052,94,44.8883884683484,unwrapped_94_mask.png
5336.424144,12601.8158,95,44.8883884683484,unwrapped_95_mask.png
5347.403996,12573.7658,96,44.8883884683484,unwrapped_96_mask.png
5370.88106,12498.43736,97,44.8883884683484,unwrapped_97_mask.png
5380.11691,12498.14476,98,44.8883884683484,unwrapped_98_mask.png
5362.17262,12554.49248,99,44.8883884683484,unwrapped_99_mask.png
5372.865588,12538.89272,100,44.8883884683484,unwrapped_100_mask.png
5370.16398,12573.58364,101,44.8883884683484,unwrapped_101_mask.png
5380.1303,12547.50132,102,44.8883884683484,unwrapped_102_mask.png
5373.571332,12596.13012,103,44.8883884683484,unwrapped_103_mask.png
5375.969156,12605.6922,104,44.8883884683484,unwrapped_104_mask.png
5374.094218,12613.8146,105,44.8883884683484,unwrapped_105_mask.png
5385.03494,12609.8854,106,44.8883884683484,unwrapped_106_mask.png
5401.36489,12541.12264,107,44.8883884683484,unwrapped_107_mask.png
5411.92752,12540.59508,108,44.8883884683484,unwrapped_108_mask.png
5404.959312,12563.11296,109,44.8883884683484,unwrapped_109_mask.png
5419.151256,12541.59652,110,44.8883884683484,unwrapped_110_mask.png
5407.238862,12574.66736,111,44.8883884683484,unwrapped_111_mask.png
5417.268752,12590.37668,112,44.8883884683484,unwrapped_112_mask.png
5423.3345,12567.43552,113,44.8883884683484,unwrapped_113_mask.png
5430.97876,12563.30964,114,44.8883884683484,unwrapped_114_mask.png
5419.49898,12620.9316,115,44.8883884683484,unwrapped_115_mask.png
5429.727796,12608.12936,116,44.8883884683484,unwrapped_116_mask.png
5429.459008,12613.34776,117,44.8883884683484,unwrapped_117_mask.png
5428.97286,12602.9048,118,44.8883884683484,unwrapped_118_mask.png
5429.98582,12622.90324,119,44.8883884683484,unwrapped_119_mask.png
5435.50679,12648.55964,120,44.8883884683484,unwrapped_120_mask.png
5434.18638,12674.7392,121,44.8883884683484,unwrapped_121_mask.png
5440.79662,12655.58688,122,44.8883884683484,unwrapped_122_mask.png
5447.02232,12648.37308,123,44.8883884683484,unwrapped_123_mask.png
5442.231248,12733.37756,124,44.8883884683484,unwrapped_124_mask.png
5456.776012,12681.65204,125,44.8883884683484,unwrapped_125_mask.png
5467.50486,12615.54424,126,44.8883884683484,unwrapped_126_mask.png
5466.505784,12673.7118,127,44.8883884683484,unwrapped_127_mask.png
5473.13269,12647.16528,128,44.8883884683484,unwrapped_128_mask.png
