X [mm], Y [mm], Z [mm], Heading [degrees], Filename
8124.74439,1383.32144,0,68.3424779881274,unwrapped_0_horizon.png
8130.00068,1388.2032,0,68.3424779881274,unwrapped_1_horizon.png
8131.145044,1391.55984,0,68.3424779881274,unwrapped_2_horizon.png
8135.458678,1389.27248,0,68.3424779881274,unwrapped_3_horizon.png
8136.88548,1402.32944,0,68.3424779881274,unwrapped_4_horizon.png
8137.007316,1408.03472,0,68.3424779881274,unwrapped_5_horizon.png
8135.49968,1413.21024,0,68.3424779881274,unwrapped_6_horizon.png
8140.21959,1423.1128,0,68.3424779881274,unwrapped_7_horizon.png
8141.27012,1422.25792,0,68.3424779881274,unwrapped_8_horizon.png
8144.49776,1431.28384,0,68.3424779881274,unwrapped_9_horizon.png
8144.4936,1434.88656,0,68.3424779881274,unwrapped_10_horizon.png
8146.90406,1446.38768,0,68.3424779881274,unwrapped_11_horizon.png
8151.92908,1449.8296,0,68.3424779881274,unwrapped_12_horizon.png
8154.36918,1454.70384,0,68.3424779881274,unwrapped_13_horizon.png
8155.5202,1453.14336,0,68.3424779881274,unwrapped_14_horizon.png
8158.21185,1462.31104,0,68.3424779881274,unwrapped_15_horizon.png
8157.752976,1470.50704,0,68.3424779881274,unwrapped_16_horizon.png
8159.70568,1479.46896,0,68.3424779881274,unwrapped_17_horizon.png
8161.7381,1478.5368,0,68.3424779881274,unwrapped_18_horizon.png
8163.37194,1484.59344,0,68.3424779881274,unwrapped_19_horizon.png
8164.8789,1490.4536,0,68.3424779881274,unwrapped_20_horizon.png
8173.37154,1499.83008,0,68.3424779881274,unwrapped_21_horizon.png
8175.95542,1503.87216,0,68.3424779881274,unwrapped_22_horizon.png
8179.00184,1507.37712,0,68.3424779881274,unwrapped_23_horizon.png
8181.65358,1512.78128,0,68.3424779881274,unwrapped_24_horizon.png
8182.89378,1517.53136,0,68.3424779881274,unwrapped_25_horizon.png
8183.40039,1521.55152,0,68.3424779881274,unwrapped_26_horizon.png
8187.2194,1530.75312,0,68.3424779881274,unwrapped_27_horizon.png
8189.82356,1522.16912,0,68.3424779881274,unwrapped_28_horizon.png
8188.199704,1552.84288,0,68.3424779881274,unwrapped_29_horizon.png
8189.63259,1544.24496,0,68.3424779881274,unwrapped_30_horizon.png
8193.228858,1549.04352,0,68.3424779881274,unwrapped_31_horizon.png
8194.62407,1548.03168,0,68.3424779881274,unwrapped_32_horizon.png
8198.766624,1557.9352,0,68.3424779881274,unwrapped_33_horizon.png
8199.45838,1556.56352,0,68.3424779881274,unwrapped_34_horizon.png
8198.72258,1567.90864,0,68.3424779881274,unwrapped_35_horizon.png
8202.979716,1571.5648,0,68.3424779881274,unwrapped_36_horizon.png
8203.51828,1578.27376,0,68.3424779881274,unwrapped_37_horizon.png
8205.13925,1587.99552,0,68.3424779881274,unwrapped_38_horizon.png
8209.162776,1593.52416,0,68.3424779881274,unwrapped_39_horizon.png
8210.607284,1597.37344,0,68.3424779881274,unwrapped_40_horizon.png
8211.689144,1604.912,0,68.3424779881274,unwrapped_41_horizon.png
8215.06358,1605.99792,0,68.3424779881274,unwrapped_42_horizon.png
8217.22756,1610.9704,0,68.3424779881274,unwrapped_43_horizon.png
8217.629364,1612.114816,0,68.3424779881274,unwrapped_44_horizon.png
8219.85642,1627.42,0,68.3424779881274,unwrapped_45_horizon.png
8221.3795,1620.11792,0,68.3424779881274,unwrapped_46_horizon.png
8225.37843,1631.9104,0,68.3424779881274,unwrapped_47_horizon.png
8225.30862,1636.14312,0,68.3424779881274,unwrapped_48_horizon.png
8225.02106,1641.26928,0,68.3424779881274,unwrapped_49_horizon.png
8229.500704,1644.9104,0,68.3424779881274,unwrapped_50_horizon.png
8230.281302,1651.07408,0,68.3424779881274,unwrapped_51_horizon.png
8234.212164,1654.7388,0,68.3424779881274,unwrapped_52_horizon.png
8235.10724,1661.826992,0,68.3424779881274,unwrapped_53_horizon.png
8235.45096,1671.74072,0,68.3424779881274,unwrapped_54_horizon.png
8237.15292,1670.01056,0,68.3424779881274,unwrapped_55_horizon.png
8238.06838,1681.90192,0,68.3424779881274,unwrapped_56_horizon.png
8243.83024,1685.83984,0,68.3424779881274,unwrapped_57_horizon.png
8247.2261,1683.2632,0,68.3424779881274,unwrapped_58_horizon.png
8247.209044,1694.2552,0,68.3424779881274,unwrapped_59_horizon.png
8247.18684,1700.010016,0,68.3424779881274,unwrapped_60_horizon.png
8250.155,1705.02192,0,68.3424779881274,unwrapped_61_horizon.png
8251.87256,1709.118944,0,68.3424779881274,unwrapped_62_horizon.png
8256.56595,1715.67688,0,68.3424779881274,unwrapped_63_horizon.png
8255.06588,1718.93768,0,68.3424779881274,unwrapped_64_horizon.png
8257.36766,1724.882512,0,68.3424779881274,unwrapped_65_horizon.png
8260.23104,1729.910944,0,68.3424779881274,unwrapped_66_horizon.png
8262.341304,1735.93616,0,68.3424779881274,unwrapped_67_horizon.png
8260.21258,1738.49296,0,68.3424779881274,unwrapped_68_horizon.png
8261.24894,1741.97824,0,68.3424779881274,unwrapped_69_horizon.png
8268.36618,1747.90864,0,68.3424779881274,unwrapped_70_horizon.png
8268.94182,1753.807264,0,68.3424779881274,unwrapped_71_horizon.png
8271.12374,1766.29584,0,68.3424779881274,unwrapped_72_horizon.png
8271.8897,1771.14576,0,68.3424779881274,unwrapped_73_horizon.png
8274.514504,1782.3288,0,68.3424779881274,unwrapped_74_horizon.png
8274.883184,1780.54368,0,68.3424779881274,unwrapped_75_horizon.png
8277.19838,1793.44944,0,68.3424779881274,unwrapped_76_horizon.png
8278.35304,1798.09664,0,68.3424779881274,unwrapped_77_horizon.png
8280.70526,1803.21936,0,68.3424779881274,unwrapped_78_horizon.png
8283.37936,1807.070352,0,68.3424779881274,unwrapped_79_horizon.png
8285.346,1817.926496,0,68.3424779881274,unwrapped_80_horizon.png
8288.46366,1815.024368,0,68.3424779881274,unwrapped_81_horizon.png
8288.577462,1821.87168,0,68.3424779881274,unwrapped_82_horizon.png
8290.25363,1827.19712,0,68.3424779881274,unwrapped_83_horizon.png
8288.9301,1839.478976,0,68.3424779881274,unwrapped_84_horizon.png
8292.647164,1843.211936,0,68.3424779881274,unwrapped_85_horizon.png
8292.190942,1839.7644,0,68.3424779881274,unwrapped_86_horizon.png
8294.15922,1844.02112,0,68.3424779881274,unwrapped_87_horizon.png
8298.09432,1845.54784,0,68.3424779881274,unwrapped_88_horizon.png
8302.81462,1859.502976,0,68.3424779881274,unwrapped_89_horizon.png
8306.34906,1856.889344,0,68.3424779881274,unwrapped_90_horizon.png
8305.54878,1859.57296,0,68.3424779881274,unwrapped_91_horizon.png
8310.58147,1858.75768,0,68.3424779881274,unwrapped_92_horizon.png
8312.61974,1856.45208,0,-148.13300827156,unwrapped_93_horizon.png
8316.0962,1849.61552,0,-148.13300827156,unwrapped_94_horizon.png
8311.03062,1851.444048,0,-148.13300827156,unwrapped_95_horizon.png
8305.0592,1847.853664,0,-148.13300827156,unwrapped_96_horizon.png
8307.87708,1862.255568,0,-148.13300827156,unwrapped_97_horizon.png
8305.37718,1861.76024,0,-148.13300827156,unwrapped_98_horizon.png
8314.47965,1850.6792,0,-148.13300827156,unwrapped_99_horizon.png
8314.72184,1841.440576,0,-148.13300827156,unwrapped_100_horizon.png
8308.647876,1833.736896,0,-148.13300827156,unwrapped_101_horizon.png
8301.383424,1832.79184,0,-148.13300827156,unwrapped_102_horizon.png
8300.881624,1834.93072,0,-148.13300827156,unwrapped_103_horizon.png
8300.878816,1831.69712,0,-148.13300827156,unwrapped_104_horizon.png
8301.94102,1827.9096,0,-148.13300827156,unwrapped_105_horizon.png
8302.93006,1832.958032,0,-148.13300827156,unwrapped_106_horizon.png
8305.21884,1840.599248,0,-148.13300827156,unwrapped_107_horizon.png
8300.983596,1841.122144,0,-148.13300827156,unwrapped_108_horizon.png
8290.078364,1836.30016,0,-148.13300827156,unwrapped_109_horizon.png
8285.28646,1837.3752,0,-148.13300827156,unwrapped_110_horizon.png
8283.7834,1838.52608,0,129.975423089032,unwrapped_111_horizon.png
8282.93554,1844.585232,0,129.975423089032,unwrapped_112_horizon.png
8283.55837,1848.732848,0,129.975423089032,unwrapped_113_horizon.png
8279.106182,1854.55296,0,129.975423089032,unwrapped_114_horizon.png
8276.56619,1858.52704,0,129.975423089032,unwrapped_115_horizon.png
8275.001744,1861.210352,0,129.975423089032,unwrapped_116_horizon.png
8269.03282,1865.80768,0,129.975423089032,unwrapped_117_horizon.png
8262.31234,1870.04016,0,129.975423089032,unwrapped_118_horizon.png
8261.48814,1874.07088,0,129.975423089032,unwrapped_119_horizon.png
