X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6221.87595,8100.325816,0,-33.0682465762414,unwrapped_0_horizon.png
6235.524026,8003.09752,0,-33.0682465762414,unwrapped_1_horizon.png
6253.4806036,7977.86494,0,-33.0682465762414,unwrapped_2_horizon.png
6246.012192,7999.15462,0,-33.0682465762414,unwrapped_3_horizon.png
6242.4867298,8035.20502,0,-33.0682465762414,unwrapped_4_horizon.png
6241.9168202,7991.25424,0,-33.0682465762414,unwrapped_5_horizon.png
6240.4386864,8023.113376,0,-33.0682465762414,unwrapped_6_horizon.png
6245.233908,7999.65394,0,-33.0682465762414,unwrapped_7_horizon.png
6247.0609644,7978.556104,0,-33.0682465762414,unwrapped_8_horizon.png
6244.3992118,7992.58372,0,-33.0682465762414,unwrapped_9_horizon.png
6243.580698,8005.94404,0,-33.0682465762414,unwrapped_10_horizon.png
6244.1613404,8017.72288,0,-33.0682465762414,unwrapped_11_horizon.png
6247.950622,8016.62596,0,-33.0682465762414,unwrapped_12_horizon.png
6257.420121,7984.159144,0,-33.0682465762414,unwrapped_13_horizon.png
6263.4125516,7970.319376,0,-33.0682465762414,unwrapped_14_horizon.png
6258.733706,8019.40894,0,-33.0682465762414,unwrapped_15_horizon.png
6261.17599,8017.802188,0,-33.0682465762414,unwrapped_16_horizon.png
6270.36023,8010.65068,0,-33.0682465762414,unwrapped_17_horizon.png
6282.171328,7971.13474,0,-33.0682465762414,unwrapped_18_horizon.png
6284.147302,7960.81552,0,-33.0682465762414,unwrapped_19_horizon.png
6287.2710356,7977.9877,0,-33.0682465762414,unwrapped_20_horizon.png
6283.6057142,8031.2416,0,-33.0682465762414,unwrapped_21_horizon.png
6294.06287,7977.45796,0,-33.0682465762414,unwrapped_22_horizon.png
6301.898724,7954.26028,0,-33.0682465762414,unwrapped_23_horizon.png
6297.417624,7996.13692,0,-33.0682465762414,unwrapped_24_horizon.png
6307.3148724,7964.30968,0,-33.0682465762414,unwrapped_25_horizon.png
6305.156758,8003.571028,0,-33.0682465762414,unwrapped_26_horizon.png
6313.374136,7977.44572,0,-33.0682465762414,unwrapped_27_horizon.png
6320.7685022,7948.653784,0,-33.0682465762414,unwrapped_28_horizon.png
6322.080431,7953.959824,0,-33.0682465762414,unwrapped_29_horizon.png
6332.1797358,7947.25882,0,-33.0682465762414,unwrapped_30_horizon.png
6336.7163198,7915.686856,0,-33.0682465762414,unwrapped_31_horizon.png
6331.6525936,8001.05362,0,-33.0682465762414,unwrapped_32_horizon.png
6339.7896524,7961.647264,0,-33.0682465762414,unwrapped_33_horizon.png
6346.2827546,7955.76328,0,-33.0682465762414,unwrapped_34_horizon.png
6350.3781628,7963.83448,0,-33.0682465762414,unwrapped_35_horizon.png
6354.7836808,7966.93624,0,-33.0682465762414,unwrapped_36_horizon.png
6366.6248426,7912.8394,0,-33.0682465762414,unwrapped_37_horizon.png
6374.1079416,7929.68002,0,-33.0682465762414,unwrapped_38_horizon.png
6376.4569844,7937.844028,0,-33.0682465762414,unwrapped_39_horizon.png
6377.8483198,7930.9645,0,-33.0682465762414,unwrapped_40_horizon.png
6390.68642144,7857.69244,0,-33.0682465762414,unwrapped_41_horizon.png
6385.3151506,7941.93928,0,-33.0682465762414,unwrapped_42_horizon.png
6392.6253392,7905.59512,0,-33.0682465762414,unwrapped_43_horizon.png
6384.2158433,7961.765704,0,-33.0682465762414,unwrapped_44_horizon.png
